job,sex,year,count,perc
Farm Laborer,women,1880,508897,0.027797516431029002
Farm Laborer,women,1900,677490,0.022818970210312
Farm Laborer,women,1910,1641086,0.04215597963692801
Farm Laborer,women,1920,819956,0.019528126095018
Farm Laborer,women,1930,654160,0.013424125535684001
Farm Laborer,women,1940,392640,0.007546230318352
Farm Laborer,women,1950,644460,0.010609981406767001
Farm Laborer,women,1960,838162,0.009644299530222
Farm Laborer,women,1970,516273,0.004725100283897
Farm Laborer,women,1980,429164,0.0033397239055520003
Farm Laborer,women,1990,347642,0.0023312014246560002
Farm Laborer,women,2000,384886,0.0022893208019750004
Farm Manager,men,1850,707,0.000130775727581
Farm Manager,men,1860,3514,0.00041662546651
Farm Manager,men,1870,1710,0.000130245633362
Farm Manager,men,1880,2196,0.000119952261621
Farm Manager,men,1900,8940,0.00030111380784900003
Farm Manager,men,1910,0,0.0
Farm Manager,men,1920,80524,0.0019177648869880002
Farm Manager,men,1930,44993,0.0009233087933020001
Farm Manager,men,1940,34456,0.00066221707378
Farm Manager,men,1950,30519,0.0005024454932080001
Farm Manager,men,1960,26102,0.00030034230415800005
Farm Manager,men,1970,67090,0.000614029744043
Farm Manager,men,1980,145958,0.001135834836581
Farm Manager,men,1990,251617,0.0016872814817180002
Farm Manager,men,2000,208086,0.001237705732086
Farm Manager,women,1850,0,0.0
Farm Manager,women,1860,1606,0.000190409931478
Farm Manager,women,1870,100,7.6167037050000005e-06
Farm Manager,women,1880,400,2.1849227982000002e-05
Farm Manager,women,1900,1003,3.3782678889000005e-05
Farm Manager,women,1910,0,0.0
Farm Manager,women,1920,14731,0.00035083446612400003
Farm Manager,women,1930,15166,0.00031122399393700004
Farm Manager,women,1940,1010,1.9411401338e-05
Farm Manager,women,1950,2118,3.486941101e-05
Farm Manager,women,1960,997,1.1471966793e-05
Farm Manager,women,1970,4006,3.6664229462000006e-05
Farm Manager,women,1980,18873,0.000146868351654
Farm Manager,women,1990,41998,0.00028162821935400005
Farm Manager,women,2000,37048,0.000220363320753
Farmer,men,1850,2415878,0.44687157453606
Farmer,men,1860,2586005,0.306600893432801
Farmer,men,1870,3118876,0.23755554385968303
Farmer,men,1880,4483723,0.244914715089071
Farmer,men,1900,5535233,0.18643569194252102
Farmer,men,1910,5765835,0.14811193493204602
Farmer,men,1920,6225184,0.148259392109684
Farmer,men,1930,5791250,0.11884319892462501
Farmer,men,1940,5064557,0.097336780721334
Farmer,men,1950,4225264,0.06956207131347701
Farmer,men,1960,2766741,0.031835467280247005
Farmer,men,1970,1655668,0.015153218039372002
Farmer,men,1980,1284012,0.009992090602699
Farmer,men,1990,868622,0.005824764682885001
Farmer,men,2000,634832,0.0037760118667860003
Farmer,women,1850,17583,0.003252375697393
Farmer,women,1860,99747,0.011826164031872002
Farmer,women,1870,46126,0.003513280751165
Farmer,women,1880,95948,0.005240974316068001
Farmer,women,1900,316196,0.010649997940368
Farmer,women,1910,282118,0.007247006350191001
Farmer,women,1920,274294,0.0065326039679040005
Farmer,women,1930,246702,0.00506261253807
Farmer,women,1940,161483,0.003103575566673
Farmer,women,1950,113760,0.0018728726140230002
Farmer,women,1960,181127,0.0020841353354250003
Farmer,women,1970,112396,0.001028685155932
Farmer,women,1980,181370,0.0014114085169070001
Farmer,women,1990,157681,0.00105736985704
Farmer,women,2000,117671,0.00069991287833
Fireman,men,1850,1718,0.000317783168294
Fireman,men,1860,3811,0.00045183826205700005
Fireman,men,1870,6031,0.00045936340047400006
Fireman,men,1880,16261,0.0008882257405420001
Fireman,men,1900,81592,0.002748151880322
Fireman,men,1910,139785,0.0035907768474940003
Fireman,men,1920,192430,0.004582925552669001
Fireman,men,1930,196150,0.004025226586499
Fireman,men,1940,199221,0.0038288700851980004
Fireman,men,1950,250390,0.004122262428142
Fireman,men,1960,255326,0.0029379051088610003
Fireman,men,1970,292747,0.002679316820384
Fireman,men,1980,404958,0.0031513545249480003
Fireman,men,1990,382977,0.002568149211
Fireman,men,2000,373490,0.00222153683514
Fireman,women,1850,0,0.0
Fireman,women,1860,0,0.0
Fireman,women,1870,0,0.0
Fireman,women,1880,99,5.407683925000001e-06
Fireman,women,1900,200,6.736326797000001e-06
Fireman,women,1910,252,6.4733395250000005e-06
Fireman,women,1920,606,1.4432535908e-05
Fireman,women,1930,1516,3.1110086694e-05
Fireman,women,1940,1480,2.8444429684000004e-05
Fireman,women,1950,3969,6.5343103068e-05
Fireman,women,1960,1396,1.6063054808e-05
Fireman,women,1970,9011,8.2471635468e-05
Fireman,women,1980,11495,8.9453277288e-05
Fireman,women,1990,15924,0.00010678241261400001
Fireman,women,2000,23972,0.000142586631534
Fisherman,men,1850,12734,0.002355442878383
Fisherman,men,1860,18666,0.002213070847433
Fisherman,men,1870,24328,0.0018529916774560002
Fisherman,men,1880,34303,0.0018737351686750003
Fisherman,men,1900,73919,0.0024897127027350002
Fisherman,men,1910,73556,0.0018894958814910001
Fisherman,men,1920,51958,0.001237435149745
Fisherman,men,1930,67234,0.0013797200322030001
Fisherman,men,1940,66581,0.001279634170808
Fisherman,men,1950,81244,0.0013375497771950001
Fisherman,men,1960,55407,0.0006375398837820001
Fisherman,men,1970,47863,0.00043805791681500005
Fisherman,men,1980,72464,0.0005639097247010001
Fisherman,men,1990,70675,0.000473929101453
Fisherman,men,2000,68818,0.000409332838685
Fisherman,women,1850,0,0.0
Fisherman,women,1860,0,0.0
Fisherman,women,1870,0,0.0
Fisherman,women,1880,599,3.2719218903000005e-05
Fisherman,women,1900,3514,0.00011835726183200002
Fisherman,women,1910,0,0.0
Fisherman,women,1920,404,9.621690605e-06
Fisherman,women,1930,0,0.0
Fisherman,women,1940,3039,5.8407176898000004e-05
Fisherman,women,1950,1461,2.4052978982000002e-05
Fisherman,women,1960,1098,1.2634121905000002e-05
Fisherman,women,1970,3008,2.7530205247e-05
Fisherman,women,1980,7263,5.652015249600001e-05
Fisherman,women,1990,6360,4.2648589815000004e-05
Fisherman,women,2000,5504,3.2738061904e-05
Floor Manager,men,1850,0,0.0
Floor Manager,men,1860,0,0.0
Floor Manager,men,1870,0,0.0
Floor Manager,men,1880,0,0.0
Floor Manager,men,1900,802,2.7012670458000002e-05
Floor Manager,men,1910,14106,0.00036235288629500004
Floor Manager,men,1920,3533,8.4142160669e-05
Floor Manager,men,1930,3034,6.2261215719e-05
Floor Manager,men,1940,7505,0.000144240165391
Floor Manager,men,1950,5095,8.3880854153e-05
Floor Manager,men,1960,7174,8.254753237400001e-05
Floor Manager,men,1970,0,0.0
Floor Manager,men,1980,0,0.0
Floor Manager,men,1990,0,0.0
Floor Manager,men,2000,0,0.0
Floor Manager,women,1850,0,0.0
Floor Manager,women,1860,0,0.0
Floor Manager,women,1870,0,0.0
Floor Manager,women,1880,0,0.0
Floor Manager,women,1900,101,3.401845032e-06
Floor Manager,women,1910,4030,0.000103522056697
Floor Manager,women,1920,1414,3.3675917120000005e-05
Floor Manager,women,1930,505,1.0363188509e-05
Floor Manager,women,1940,3596,6.9112276448e-05
Floor Manager,women,1950,5334,8.7815598832e-05
Floor Manager,women,1960,7976,9.1775734348e-05
Floor Manager,women,1970,0,0.0
Floor Manager,women,1980,0,0.0
Floor Manager,women,1990,0,0.0
Floor Manager,women,2000,0,0.0
Foremen,men,1850,2427,0.00044892884135600003
Foremen,men,1860,9835,0.0011660533475030001
Foremen,men,1870,10358,0.0007889381698080001
Foremen,men,1880,22943,0.001253217093983
Foremen,men,1900,131261,0.004421084958856
Foremen,men,1910,274820,0.007059536382505001
Foremen,men,1920,443397,0.010559972152350001
Foremen,men,1930,519696,0.010664767555939
Foremen,men,1940,568592,0.010927888623606
Foremen,men,1950,790386,0.013012414679218001
Foremen,men,1960,1215583,0.013987089078061002
Foremen,men,1970,1664520,0.015234234454549002
Foremen,men,1980,2132755,0.016596948621477002
Foremen,men,1990,1741680,0.011679276086591
Foremen,men,2000,1999279,0.011891809532311
Foremen,women,1850,0,0.0
Foremen,women,1860,101,1.1974721718e-05
Foremen,women,1870,201,1.5309574447e-05
Foremen,women,1880,599,3.2719218903000005e-05
Foremen,women,1900,9846,0.00033162936824200005
Foremen,women,1910,20403,0.0005241093108660001
Foremen,women,1920,39854,0.0009491654886240001
Foremen,women,1930,41959,0.0008610475775830001
Foremen,women,1940,48342,0.0009290950133700001
Foremen,women,1950,66337,0.0010921303674090001
Foremen,women,1960,113444,0.0013053418264080002
Foremen,women,1970,170726,0.001562540499055
Foremen,women,1980,352845,0.0027458148434040004
Foremen,women,1990,322602,0.002163289366638
Foremen,women,2000,436539,0.0025965553789260003
Forgemen,men,1850,1010,0.00018682246797200003
Forgemen,men,1860,1507,0.000178672332962
Forgemen,men,1870,1308,9.9626484466e-05
Forgemen,men,1880,599,3.2719218903000005e-05
Forgemen,men,1900,3613,0.00012169174359700001
Forgemen,men,1910,7558,0.00019414881005300002
Forgemen,men,1920,8676,0.000206628187366
Forgemen,men,1930,6069,0.000124542952604
Forgemen,men,1940,0,0.0
Forgemen,men,1950,17916,0.00029495768066800003
Forgemen,men,1960,11543,0.00013281937081
Forgemen,men,1970,17428,0.000159506787586
Forgemen,men,1980,16311,0.00012693104879100002
Forgemen,men,1990,19672,0.00013191557529200002
Forgemen,men,2000,16752,9.9641717481e-05
Forgemen,women,1850,0,0.0
Forgemen,women,1860,0,0.0
Forgemen,women,1870,0,0.0
Forgemen,women,1880,0,0.0
Forgemen,women,1900,101,3.401845032e-06
Forgemen,women,1910,0,0.0
Forgemen,women,1920,303,7.216267954e-06
Forgemen,women,1930,0,0.0
Forgemen,women,1940,0,0.0
Forgemen,women,1950,339,5.581081365000001e-06
Forgemen,women,1960,997,1.1471966793e-05
Forgemen,women,1970,1304,1.1934636849000001e-05
Forgemen,women,1980,1322,1.0287710532e-05
Forgemen,women,1990,1246,8.355368382000001e-06
Forgemen,women,2000,1115,6.632074677000001e-06
Forrester,men,1850,0,0.0
Forrester,men,1860,300,3.5568480350000006e-05
Forrester,men,1870,100,7.6167037050000005e-06
Forrester,men,1880,0,0.0
Forrester,men,1900,1207,4.0653732223000005e-05
Forrester,men,1910,4284,0.00011004677193300001
Forrester,men,1920,7266,0.000173047534509
Forrester,men,1930,12134,0.000249003820548
Forrester,men,1940,0,0.0
Forrester,men,1950,26195,0.000431257894904
Forrester,men,1960,40254,0.00046318209760100006
Forrester,men,1970,52191,0.00047766919617500003
Forrester,men,1980,59767,0.00046510256839600003
Forrester,men,1990,52735,0.000353627890557
Forrester,men,2000,46628,0.000277345630536
Forrester,women,1850,0,0.0
Forrester,women,1860,0,0.0
Forrester,women,1870,0,0.0
Forrester,women,1880,0,0.0
Forrester,women,1900,0,0.0
Forrester,women,1910,0,0.0
Forrester,women,1920,0,0.0
Forrester,women,1930,0,0.0
Forrester,women,1940,0,0.0
Forrester,women,1950,1750,2.8810892005000002e-05
Forrester,women,1960,2487,2.8616631309000002e-05
Forrester,women,1970,3109,2.8454590464000003e-05
Forrester,women,1980,8826,6.868330799e-05
Forrester,women,1990,9165,6.145822730500001e-05
Forrester,women,2000,7396,4.3991770683e-05
Funeral Director,men,1850,606,0.00011209348078300001
Funeral Director,men,1860,601,7.125552230200001e-05
Funeral Director,men,1870,2106,0.000160407780036
Funeral Director,men,1880,5784,0.000315939836621
Funeral Director,men,1900,12066,0.00040640259569500004
Funeral Director,men,1910,16372,0.00042056156631300004
Funeral Director,men,1920,22005,0.0005240725291610001
Funeral Director,men,1930,32352,0.000663900741914
Funeral Director,men,1940,34865,0.0006700777303620001
Funeral Director,men,1950,35287,0.000580942826398
Funeral Director,men,1960,36562,0.00042070015035700005
Funeral Director,men,1970,44275,0.00040521936082100004
Funeral Director,men,1980,42362,0.00032965808895200004
Funeral Director,men,1990,46564,0.00031224668808
Funeral Director,men,2000,44421,0.00026421828630900004
Funeral Director,women,1850,0,0.0
Funeral Director,women,1860,0,0.0
Funeral Director,women,1870,0,0.0
Funeral Director,women,1880,99,5.407683925000001e-06
Funeral Director,women,1900,200,6.736326797000001e-06
Funeral Director,women,1910,1259,3.2341009772e-05
Funeral Director,women,1920,806,1.9195749079000002e-05
Funeral Director,women,1930,1011,2.0746898184000002e-05
Funeral Director,women,1940,1718,3.3018601484000005e-05
Funeral Director,women,1950,4118,6.779614473000001e-05
Funeral Director,women,1960,2591,2.9813305879000003e-05
Funeral Director,women,1970,4205,3.8485542908000005e-05
Funeral Director,women,1980,4483,3.4886389046e-05
Funeral Director,women,1990,7353,4.9307402659e-05
Funeral Director,women,2000,9932,5.9076023043000005e-05
Furnaceman,men,1850,9808,0.0018142126394830001
Furnaceman,men,1860,7528,0.0008925317336050001
Furnaceman,men,1870,13162,0.0010025105417080001
Furnaceman,men,1880,42480,0.0023203880117000004
Furnaceman,men,1900,28251,0.000951539841785
Furnaceman,men,1910,29463,0.0007568412795200001
Furnaceman,men,1920,28262,0.000673089653222
Furnaceman,men,1930,19715,0.000404574775186
Furnaceman,men,1940,30045,0.000577441141796
Furnaceman,men,1950,58253,0.0009590405097110001
Furnaceman,men,1960,62349,0.0007174179113460001
Furnaceman,men,1970,79432,0.0007269877869850001
Furnaceman,men,1980,0,0.0
Furnaceman,men,1990,0,0.0
Furnaceman,men,2000,0,0.0
Furnaceman,women,1850,0,0.0
Furnaceman,women,1860,0,0.0
Furnaceman,women,1870,0,0.0
Furnaceman,women,1880,0,0.0
Furnaceman,women,1900,200,6.736326797000001e-06
Furnaceman,women,1910,504,1.2946679050000001e-05
Furnaceman,women,1920,202,4.810845302e-06
Furnaceman,women,1930,0,0.0
Furnaceman,women,1940,101,1.941140133e-06
Furnaceman,women,1950,783,1.2890816251000002e-05
Furnaceman,women,1960,1190,1.3692718640000002e-05
Furnaceman,women,1970,3505,3.2078912697e-05
Furnaceman,women,1980,0,0.0
Furnaceman,women,1990,0,0.0
Furnaceman,women,2000,0,0.0
Furrier,men,1850,202,3.7364493594e-05
Furrier,men,1860,301,3.5687041952000005e-05
Furrier,men,1870,501,3.8159685564000004e-05
Furrier,men,1880,997,5.4459200745000004e-05
Furrier,men,1900,3919,0.000131998323597
Furrier,men,1910,0,0.0
Furrier,men,1920,7469,0.00017788219587800002
Furrier,men,1930,10616,0.000217852691523
Furrier,men,1940,16327,0.000313792029359
Furrier,men,1950,13387,0.00022039509215800003
Furrier,men,1960,4085,4.700399634e-05
Furrier,men,1970,3807,3.4842916016e-05
Furrier,men,1980,3882,3.0209449537000003e-05
Furrier,men,1990,7218,4.8402125989e-05
Furrier,men,2000,0,0.0
Furrier,women,1850,0,0.0
Furrier,women,1860,303,3.5924165154000004e-05
Furrier,women,1870,0,0.0
Furrier,women,1880,796,4.3479963684000006e-05
Furrier,women,1900,903,3.041451549e-05
Furrier,women,1910,0,0.0
Furrier,women,1920,1514,3.6057523705000004e-05
Furrier,women,1930,1010,2.0726377019000002e-05
Furrier,women,1940,2424,4.6587363212000006e-05
Furrier,women,1950,2251,3.7059038802e-05
Furrier,women,1960,1297,1.4923912669e-05
Furrier,women,1970,802,7.3401677550000005e-06
Furrier,women,1980,8922,6.9430373203e-05
Furrier,women,1990,14334,9.612026516e-05
Furrier,women,2000,0,0.0
Gardener / Groundskeeper,men,1850,8596,0.001590025677915
Gardener / Groundskeeper,men,1860,18751,0.0022231485835320004
Gardener / Groundskeeper,men,1870,31048,0.002364834166461
Gardener / Groundskeeper,men,1880,41906,0.002289034369545
Gardener / Groundskeeper,men,1900,55665,0.0018748881559240002
Gardener / Groundskeeper,men,1910,93958,0.0024135795045020004
Gardener / Groundskeeper,men,1920,39958,0.000951642359473
Gardener / Groundskeeper,men,1930,124869,0.00256245739806
Gardener / Groundskeeper,men,1940,186215,0.003578905049745
Gardener / Groundskeeper,men,1950,157029,0.0025852260347
Gardener / Groundskeeper,men,1960,287768,0.0033111985358590004
Gardener / Groundskeeper,men,1970,543926,0.004978189634204
Gardener / Groundskeeper,men,1980,570275,0.004437839730823
Gardener / Groundskeeper,men,1990,924326,0.006198301954443
Gardener / Groundskeeper,men,2000,1267931,0.007541715764589001
Gardener / Groundskeeper,women,1850,0,0.0
Gardener / Groundskeeper,women,1860,1005,0.00011915440917500001
Gardener / Groundskeeper,women,1870,100,7.6167037050000005e-06
Gardener / Groundskeeper,women,1880,898,4.9051516819000006e-05
Gardener / Groundskeeper,women,1900,905,3.0481878758000003e-05
Gardener / Groundskeeper,women,1910,5542,0.000142362093849
Gardener / Groundskeeper,women,1920,909,2.1648803863000003e-05
Gardener / Groundskeeper,women,1930,1011,2.0746898184000002e-05
Gardener / Groundskeeper,women,1940,2518,4.8393968881e-05
Gardener / Groundskeeper,women,1950,3698,6.0881530649000004e-05
Gardener / Groundskeeper,women,1960,6477,7.4527511456e-05
Gardener / Groundskeeper,women,1970,20631,0.000188821696964
Gardener / Groundskeeper,women,1980,57849,0.00045017682800100006
Gardener / Groundskeeper,women,1990,86456,0.0005797525913720001
Gardener / Groundskeeper,women,2000,113506,0.000675139254088
Glazier,men,1850,101,1.8682246797e-05
Glazier,men,1860,901,0.000106824002653
Glazier,men,1870,904,6.885500149700001e-05
Glazier,men,1880,696,3.8017656688000004e-05
Glazier,men,1900,3317,0.000111721979937
Glazier,men,1910,0,0.0
Glazier,men,1920,3635,8.6571399386e-05
Glazier,men,1930,9101,0.000186763125994
Glazier,men,1940,12949,0.000248869540526
Glazier,men,1950,14297,0.000235376756001
Glazier,men,1960,18235,0.000209820776811
Glazier,men,1970,28336,0.00025934039092500005
Glazier,men,1980,34302,0.000266935738804
Glazier,men,1990,49856,0.00033432202733700003
Glazier,men,2000,57335,0.00034103139158400003
Glazier,women,1850,0,0.0
Glazier,women,1860,0,0.0
Glazier,women,1870,0,0.0
Glazier,women,1880,0,0.0
Glazier,women,1900,101,3.401845032e-06
Glazier,women,1910,0,0.0
Glazier,women,1920,202,4.810845302e-06
Glazier,women,1930,0,0.0
Glazier,women,1940,303,5.823420401000001e-06
Glazier,women,1950,784,1.2907279618e-05
Glazier,women,1960,500,5.753243126e-06
Glazier,women,1970,1504,1.3765102623e-05
Glazier,women,1980,2142,1.6668892557e-05
Glazier,women,1990,2971,1.9922792506000003e-05
Glazier,women,2000,2671,1.588723898e-05
Hospital Attendant,men,1850,101,1.8682246797e-05
Hospital Attendant,men,1860,200,2.3712320233e-05
Hospital Attendant,men,1870,403,3.0695315932e-05
Hospital Attendant,men,1880,1495,8.166148958300001e-05
Hospital Attendant,men,1900,5430,0.00018289127255300002
Hospital Attendant,men,1910,0,0.0
Hospital Attendant,men,1920,12112,0.000288460189647
Hospital Attendant,men,1930,24262,0.000497884514104
Hospital Attendant,men,1940,65725,0.001263182527693
Hospital Attendant,men,1950,87897,0.0014470805569160002
Hospital Attendant,men,1960,124009,0.0014269078536640002
Hospital Attendant,men,1970,145853,0.001334894623014
Hospital Attendant,men,1980,207920,0.001618018739788
Hospital Attendant,men,1990,281405,0.0018870324555290002
